player_id,updatedAt,season,injury,fromDate,untilDate,days,gamesMissed,gamesMissedClubs
223974,2025-10-07T23:13:33.879922,24/25,Hamstring muscle injury,2025-06-03,2025-05-20,76,12.0,"800, 3383"
223974,2025-10-07T23:13:33.879922,24/25,flu,2024-12-29,2025-07-01,10,1.0,1025
223974,2025-10-07T23:13:33.879922,23/24,Hamstring muscle injury,2023-09-25,2023-10-23,29,6.0,"1025, 3383"
223974,2025-10-07T23:13:33.879922,21/22,laceration,2022-04-18,2022-04-21,4,,
223974,2025-10-07T23:13:33.879922,21/22,Corona virus,2022-03-28,2022-04-04,8,2.0,"533, 3383"
223974,2025-10-07T23:13:33.879922,20/21,Corona virus,2021-02-18,2021-03-15,26,6.0,533
223974,2025-10-07T23:13:33.879922,20/21,Quarantine,2020-12-11,2020-11-16,5,1.0,3383
223974,2025-10-07T23:13:33.879922,20/21,Torn ankle ligaments,2020-02-11,2020-11-16,15,5.0,"533, 3383"
223974,2025-10-07T23:13:33.879922,20/21,Shin bruise,2020-09-14,2020-09-21,8,1.0,533
223974,2025-10-07T23:13:33.879922,19/20,Broken toe,2019-12-16,2020-02-01,18,2.0,533
223974,2025-10-07T23:13:33.879922,18/19,Torn muscle fiber,2018-08-10,2018-10-15,8,2.0,3383
223974,2025-10-07T23:13:33.879922,17/18,Groin problems,2018-04-19,2018-06-28,71,9.0,"533, 3383"
223974,2025-10-07T23:13:33.879922,17/18,Fitness,2018-03-26,2018-05-04,11,3.0,"533, 3383"
223974,2025-10-07T23:13:33.879922,17/18,Pubic bone irritation,2018-02-15,2018-03-26,40,7.0,"533, 3383"
223974,2025-10-07T23:13:33.879922,17/18,Hip injury,2017-04-12,2017-11-12,8,2.0,533
422051,2025-10-07T23:14:34.650401,24/25,Hamstring injury,2025-10-04,2025-04-20,11,2.0,2262
422051,2025-10-07T23:14:34.650401,22/23,unknown injury,2023-03-29,2023-06-04,9,1.0,260
422051,2025-10-07T23:14:34.650401,19/20,Cruciate ligament tear,2020-07-07,2021-06-30,359,70.0,"124, 3446"
422051,2025-10-07T23:14:34.650401,18/19,Knee injury,2018-09-10,2018-10-24,16,5.0,"124, 3446"
315857,2025-10-07T23:15:05.036646,21/22,Rest,2021-11-23,2021-11-25,3,1.0,4554
315857,2025-10-07T23:15:05.036646,21/22,unknown injury,2021-10-16,2021-10-22,7,2.0,4554
315857,2025-10-07T23:15:05.036646,20/21,Hamstring strain,2020-12-22,2021-06-01,16,1.0,4554
704155,2025-10-07T23:15:35.439685,25/26,Knee problems,2025-03-10,,6,1.0,35
704155,2025-10-07T23:15:35.439685,24/25,minor knock,2025-04-18,2025-04-21,4,1.0,3057
480046,2025-10-07T23:16:05.744010,25/26,Tonsillitis,2025-08-17,2025-08-22,6,1.0,1038
480046,2025-10-07T23:16:05.744010,24/25,Foot bruise,2024-11-21,2024-11-29,9,1.0,1038
480046,2025-10-07T23:16:05.744010,23/24,Foot bruise,2024-02-15,2024-02-20,6,1.0,1038
524290,2025-10-07T23:17:37.025560,23/24,Tendon tear,2024-01-22,2024-04-22,92,13.0,"14, 53982"
524290,2025-10-07T23:17:37.025560,23/24,Inner ligament injury,2023-12-07,2023-08-14,34,1.0,533
524290,2025-10-07T23:17:37.025560,22/23,Torn ankle ligaments,2022-10-20,2022-10-31,12,2.0,533
524290,2025-10-07T23:17:37.025560,21/22,Inflammation in the knee,2022-02-17,2022-11-04,54,11.0,"533, 5709"
524290,2025-10-07T23:17:37.025560,21/22,Fitness,2021-10-14,2021-01-11,19,4.0,983
524290,2025-10-07T23:17:37.025560,21/22,Knee injury,2021-12-08,2021-10-14,64,20.0,"983, 5709"
524290,2025-10-07T23:17:37.025560,20/21,minor knock,2021-03-25,2021-05-04,12,4.0,"983, 53982"
524290,2025-10-07T23:17:37.025560,20/21,Ankle injury,2021-11-02,2021-02-25,15,2.0,983
524290,2025-10-07T23:17:37.025560,20/21,Fitness,2020-11-16,2020-12-14,29,2.0,"983, 53982"
524290,2025-10-07T23:17:37.025560,20/21,Inflammation of pubic bone,2020-08-31,2020-11-16,78,22.0,"983, 5709"
169416,2025-10-07T23:18:37.852861,16/17,Ankle injury,2016-01-08,2016-09-30,61,9.0,124
532040,2025-10-07T23:19:08.170619,22/23,Ankle injury,2023-02-22,2023-03-15,22,3.0,839
345886,2025-10-07T23:19:38.639304,25/26,Muscle injury,2025-09-08,2025-08-20,12,1.0,368
345886,2025-10-07T23:19:38.639304,24/25,Hamstring injury,2025-08-04,2025-04-07,88,10.0,"368, 3384"
345886,2025-10-07T23:19:38.639304,24/25,Ankle injury,2024-02-10,2024-11-20,50,10.0,"167, 3384"
345886,2025-10-07T23:19:38.639304,23/24,muscular problems,2024-11-05,2024-03-06,24,1.0,167
345886,2025-10-07T23:19:38.639304,23/24,Adductor pain,2023-05-10,2023-10-25,21,3.0,"167, 3384"
345886,2025-10-07T23:19:38.639304,22/23,Ankle ligament tear,2023-06-05,2023-05-24,19,3.0,167
345886,2025-10-07T23:19:38.639304,22/23,Ankle injury,2023-01-21,2023-02-15,26,5.0,167
345886,2025-10-07T23:19:38.639304,22/23,Metatarsal bruise,2022-10-31,2022-03-11,4,,
345886,2025-10-07T23:19:38.639304,22/23,Muscle injury,2022-02-06,2022-08-22,82,7.0,"167, 3384"
345886,2025-10-07T23:19:38.639304,21/22,Ligament injury,2022-05-05,2022-05-19,15,2.0,167
345886,2025-10-07T23:19:38.639304,21/22,Tonsillitis,2022-03-31,2022-04-04,5,1.0,167
345886,2025-10-07T23:19:38.639304,21/22,Corona virus,2021-11-18,2021-11-22,5,1.0,167
345886,2025-10-07T23:19:38.639304,21/22,influenza,2021-09-30,2021-11-10,12,2.0,"167, 3384"
345886,2025-10-07T23:19:38.639304,20/21,Muscle injury,2021-01-21,2021-01-28,8,1.0,167
345886,2025-10-07T23:19:38.639304,20/21,muscular problems,2020-09-24,2020-09-28,5,1.0,167
124502,2025-10-07T23:20:09.359987,23/24,Achilles tendon surgery,2024-04-04,2024-06-30,88,7.0,60
124502,2025-10-07T23:20:09.359987,23/24,Achilles tendon problems,2024-03-18,2024-03-04,17,1.0,60
124502,2025-10-07T23:20:09.359987,23/24,Achilles tendon irritation,2024-08-02,2024-02-20,13,3.0,60
124502,2025-10-07T23:20:09.359987,23/24,Ill,2023-06-10,2023-11-10,6,1.0,60
124502,2025-10-07T23:20:09.359987,21/22,minor knock,2022-04-18,2022-04-28,11,1.0,18
124502,2025-10-07T23:20:09.359987,21/22,cold,2021-10-21,2021-10-25,5,1.0,18
124502,2025-10-07T23:20:09.359987,21/22,Corona virus,2021-08-23,2021-06-09,15,3.0,"18, 3262"
124502,2025-10-07T23:20:09.359987,19/20,muscular problems,2019-11-28,2019-02-12,5,2.0,18
124502,2025-10-07T23:20:09.359987,19/20,Shoulder injury,2019-07-10,2019-10-28,22,5.0,"18, 3262"
124502,2025-10-07T23:20:09.359987,19/20,Bruised ribs,2019-09-09,2019-12-09,4,,
124502,2025-10-07T23:20:09.359987,18/19,muscular problems,2019-04-03,2019-03-18,15,2.0,18
124502,2025-10-07T23:20:09.359987,18/19,Fracture of the eye socket,2018-11-26,2019-03-01,39,5.0,18
124502,2025-10-07T23:20:09.359987,16/17,cold,2017-02-03,2017-02-03,1,,
124502,2025-10-07T23:20:09.359987,16/17,Ankle problems,2017-09-02,2017-09-02,1,,
124502,2025-10-07T23:20:09.359987,16/17,Rest,2016-08-25,2016-08-29,5,1.0,16
375382,2025-10-07T23:20:39.771505,23/24,Muscle injury,2023-02-10,2024-02-19,141,21.0,1049
375382,2025-10-07T23:20:39.771505,21/22,unknown injury,2022-03-21,2022-04-04,15,3.0,"2420, 16374"
375382,2025-10-07T23:20:39.771505,21/22,Corona virus,2022-01-17,2022-01-27,11,2.0,2420
375382,2025-10-07T23:20:39.771505,21/22,Quarantine,2021-11-14,2021-11-22,9,2.0,"2420, 16374"
375382,2025-10-07T23:20:39.771505,18/19,Foot bruise,2019-11-04,2019-04-22,12,2.0,15136
552223,2025-10-07T23:21:10.189813,24/25,Partial patellar tendon tear,2025-01-02,2025-04-22,81,11.0,607
552223,2025-10-07T23:21:10.189813,22/23,Shoulder injury,2023-02-15,2023-02-22,8,1.0,724
552223,2025-10-07T23:21:10.189813,21/22,Knock,2021-04-11,2021-11-18,15,3.0,"724, 9566"
552223,2025-10-07T23:21:10.189813,21/22,Ankle injury,2021-08-26,2021-09-30,36,7.0,"724, 9566"
298197,2025-10-07T23:21:40.555784,21/22,Corona virus,2022-02-01,2022-07-01,6,1.0,1108
298197,2025-10-07T23:21:40.555784,18/19,flu,2019-01-02,2019-08-02,8,1.0,1108
298197,2025-10-07T23:21:40.555784,17/18,Broken collarbone,2018-04-30,2018-06-30,62,3.0,1108
503866,2025-10-07T23:22:10.909749,24/25,Tendon irritation,2025-01-04,2025-05-05,35,6.0,180
371371,2025-10-07T23:22:41.379012,24/25,unknown injury,2024-11-11,2024-11-18,8,1.0,3561
371371,2025-10-07T23:22:41.379012,23/24,Adductor pain,2024-01-13,2024-10-02,29,5.0,"12, 6574"
371371,2025-10-07T23:22:41.379012,23/24,Adductor pain,2024-06-01,2024-10-01,5,2.0,12
371371,2025-10-07T23:22:41.379012,22/23,Cruciate ligament injury,2023-04-29,2024-06-01,253,43.0,"12, 3561"
371371,2025-10-07T23:22:41.379012,22/23,muscular problems,2022-10-13,2022-10-22,10,2.0,12
371371,2025-10-07T23:22:41.379012,22/23,Thigh problems,2022-08-30,2022-09-26,28,7.0,"12, 3561"
371371,2025-10-07T23:22:41.379012,21/22,Muscle injury,2021-11-13,2021-11-18,6,1.0,3561
371371,2025-10-07T23:22:41.379012,20/21,Meniscus tear,2021-03-26,2021-04-23,29,8.0,"12, 3561"
371371,2025-10-07T23:22:41.379012,20/21,Muscle fatigue,2021-02-13,2021-02-28,16,5.0,12
371371,2025-10-07T23:22:41.379012,20/21,Corona virus,2020-10-11,2020-11-30,21,6.0,"12, 3561"
371371,2025-10-07T23:22:41.379012,19/20,Hamstring muscle injury,2020-07-16,2020-08-15,31,5.0,276
371371,2025-10-07T23:22:41.379012,19/20,Hamstring muscle injury,2019-04-11,2019-05-12,32,5.0,"276, 3561"
538963,2025-10-07T23:25:11.922669,23/24,unknown injury,2024-01-24,2024-02-14,22,3.0,1304
538963,2025-10-07T23:25:11.922669,20/21,Knock,2021-01-04,2021-06-30,91,8.0,1228
234781,2025-10-07T23:26:12.700375,25/26,Adductor pain,2025-04-10,,5,1.0,252
234781,2025-10-07T23:26:12.700375,25/26,Calf injury,2025-08-25,2025-09-27,34,5.0,"379, 252"
234781,2025-10-07T23:26:12.700375,25/26,Muscle strain,2025-05-25,2025-06-15,22,,
234781,2025-10-07T23:26:12.700375,24/25,Muscle strain,2025-01-03,2025-05-20,81,11.0,252
234781,2025-10-07T23:26:12.700375,24/25,muscular problems,2025-05-02,2025-02-13,9,1.0,252
234781,2025-10-07T23:26:12.700375,22/23,Calf injury,2022-05-10,2023-05-03,152,31.0,"379, 3591"
234781,2025-10-07T23:26:12.700375,21/22,Knee problems,2022-04-22,2022-05-05,14,2.0,1132
234781,2025-10-07T23:26:12.700375,21/22,Hamstring injury,2021-04-12,2021-12-31,28,3.0,1132
234781,2025-10-07T23:26:12.700375,19/20,ankle sprain,2020-02-29,2020-04-03,5,2.0,1041
234781,2025-10-07T23:26:12.700375,19/20,Hip bruise,2019-05-12,2019-10-12,6,2.0,1041
234781,2025-10-07T23:26:12.700375,19/20,Muscle contusion,2019-02-10,2019-06-10,5,2.0,1041
234781,2025-10-07T23:26:12.700375,18/19,Heel problems,2019-01-03,2019-05-03,5,1.0,1041
234781,2025-10-07T23:26:12.700375,18/19,Leg injury,2018-05-12,2018-12-22,18,5.0,1041
234781,2025-10-07T23:26:12.700375,18/19,Knee problems,2018-05-12,2018-12-22,18,5.0,1041
234781,2025-10-07T23:26:12.700375,18/19,allergic reaction,2018-10-27,2018-10-27,1,1.0,1041
480763,2025-10-07T23:26:43.126391,24/25,Knee injury,2024-02-08,2024-12-18,139,25.0,"1050, 3437"
480763,2025-10-07T23:26:43.126391,23/24,Shoulder injury,2023-12-21,2024-05-31,163,25.0,"1050, 3437"
480763,2025-10-07T23:26:43.126391,22/23,Shoulder injury,2023-05-30,2023-01-08,64,3.0,"1050, 3437"
480763,2025-10-07T23:26:43.126391,22/23,unknown injury,2022-08-29,2022-04-11,68,17.0,"1050, 3437"
480763,2025-10-07T23:26:43.126391,20/21,Muscle injury,2021-04-30,2021-05-23,24,6.0,1050
480763,2025-10-07T23:26:43.126391,20/21,Muscle injury,2021-01-21,2021-01-31,11,3.0,1050
480763,2025-10-07T23:26:43.126391,20/21,Hamstring injury,2020-10-30,2020-11-20,22,5.0,"1050, 3437"
480763,2025-10-07T23:26:43.126391,19/20,Meniscus injury,2020-01-26,2020-07-18,175,16.0,148
480763,2025-10-07T23:26:43.126391,19/20,Ankle injury,2019-07-31,2019-09-22,54,9.0,"148, 3437"
480763,2025-10-07T23:26:43.126391,18/19,Hamstring injury,2018-06-12,2018-12-18,13,3.0,148
480763,2025-10-07T23:26:43.126391,18/19,Hamstring strain,2018-07-21,2018-09-26,68,10.0,"148, 3437"
610238,2025-10-07T23:27:13.594671,24/25,Hip injury,2024-01-08,2024-08-25,25,2.0,368
610238,2025-10-07T23:27:13.594671,23/24,unknown injury,2024-01-01,2024-02-28,59,10.0,6912
610238,2025-10-07T23:27:13.594671,23/24,unknown injury,2023-08-25,2023-01-10,38,5.0,6912
610238,2025-10-07T23:27:13.594671,21/22,Cruciate ligament tear,2021-01-10,2022-01-04,183,23.0,8519
671108,2025-10-07T23:28:14.191758,25/26,Foot injury,2025-06-07,,95,,
671108,2025-10-07T23:28:14.191758,24/25,Adductor injury,2024-06-10,2024-10-20,15,5.0,"9598, 3435"
632829,2025-10-07T23:29:15.015008,24/25,unknown injury,2025-03-27,2025-02-04,7,1.0,14888
632829,2025-10-07T23:29:15.015008,22/23,unknown injury,2023-05-01,2023-10-02,37,6.0,4339
632829,2025-10-07T23:29:15.015008,22/23,unknown injury,2022-10-14,2022-10-28,15,3.0,4339
209212,2025-10-07T23:30:15.900345,24/25,Knee surgery,2025-02-05,2025-09-13,135,9.0,1237
209212,2025-10-07T23:30:15.900345,24/25,Muscle injury,2025-03-14,2025-03-29,16,2.0,1237
209212,2025-10-07T23:30:15.900345,24/25,Muscle injury,2025-01-24,2025-02-22,30,5.0,1237
209212,2025-10-07T23:30:15.900345,23/24,Knee injury,2023-10-21,2024-12-23,430,59.0,1237
209212,2025-10-07T23:30:15.900345,22/23,Hamstring injury,2023-12-05,2023-12-06,32,5.0,1237
209212,2025-10-07T23:30:15.900345,21/22,Hamstring injury,2021-08-28,2021-10-09,14,1.0,1237
209212,2025-10-07T23:30:15.900345,20/21,Knock,2021-05-02,2021-01-07,147,17.0,1237
209212,2025-10-07T23:30:15.900345,20/21,Ankle injury,2020-02-11,2020-11-20,19,1.0,1237
209212,2025-10-07T23:30:15.900345,20/21,Muscle injury,2020-06-07,2020-07-13,8,2.0,1237
209212,2025-10-07T23:30:15.900345,19/20,minor knock,2020-01-17,2020-01-19,3,1.0,1237
209212,2025-10-07T23:30:15.900345,19/20,Groin injury,2019-11-24,2020-10-01,48,9.0,1237
209212,2025-10-07T23:30:15.900345,19/20,Hamstring strain,2019-09-26,2019-04-10,9,1.0,1237
209212,2025-10-07T23:30:15.900345,19/20,Muscle injury,2019-09-19,2019-09-23,5,1.0,1237
209212,2025-10-07T23:30:15.900345,18/19,Ankle injury,2019-10-02,2019-02-25,16,1.0,1237
209212,2025-10-07T23:30:15.900345,17/18,Knee injury,2017-07-08,2017-11-08,5,,
459463,2025-10-07T23:30:46.199324,23/24,unknown injury,2024-05-13,2024-05-31,19,3.0,813
459463,2025-10-07T23:30:46.199324,22/23,Knee problems,2023-03-17,2023-04-25,40,8.0,"813, 3816"
459463,2025-10-07T23:30:46.199324,20/21,Metatarsal fracture,2021-03-14,2021-05-13,61,9.0,3709
459463,2025-10-07T23:30:46.199324,20/21,Muscle injury,2020-12-28,2021-01-21,25,5.0,3709
459463,2025-10-07T23:30:46.199324,18/19,Muscle injury,2019-08-06,2019-07-12,183,,
459463,2025-10-07T23:30:46.199324,18/19,flu,2019-02-27,2019-06-03,8,1.0,5358
459463,2025-10-07T23:30:46.199324,17/18,Metatarsal fracture,2018-01-29,2018-03-17,48,6.0,5358
459463,2025-10-07T23:30:46.199324,17/18,ankle sprain,2017-11-27,2017-04-12,8,1.0,5358
591193,2025-10-07T23:31:16.560331,24/25,allergic reaction,2024-10-25,2024-10-29,5,1.0,24
591193,2025-10-07T23:31:16.560331,20/21,Hamstring injury,2021-01-20,2021-03-02,15,4.0,29
369674,2025-10-07T23:31:46.965117,25/26,muscular problems,2025-08-23,2025-08-29,7,1.0,82
369674,2025-10-07T23:31:46.965117,24/25,muscular problems,2024-10-11,2024-11-19,10,3.0,"82, 3436"
369674,2025-10-07T23:31:46.965117,24/25,Outer ligament problems,2024-09-08,2024-06-09,29,4.0,"82, 3436"
369674,2025-10-07T23:31:46.965117,23/24,Ill,2023-11-22,2023-12-12,21,4.0,82
369674,2025-10-07T23:31:46.965117,21/22,Appendectomy,2022-12-04,2022-01-05,20,4.0,800
369674,2025-10-07T23:31:46.965117,21/22,Foot injury,2022-01-16,2022-01-22,7,2.0,800
369674,2025-10-07T23:31:46.965117,21/22,unknown injury,2021-12-20,2022-03-01,15,1.0,800
369674,2025-10-07T23:31:46.965117,21/22,flu,2021-10-23,2021-10-27,5,2.0,800
369674,2025-10-07T23:31:46.965117,20/21,Foot injury,2021-05-02,2021-02-13,9,2.0,800
369674,2025-10-07T23:31:46.965117,18/19,Foot injury,2018-12-11,2018-11-23,12,4.0,3436
618472,2025-10-07T23:32:17.373953,24/25,Abdominal muscle strain,2025-05-16,2025-05-24,9,1.0,23826
618472,2025-10-07T23:32:17.373953,24/25,Hamstring injury,2024-11-30,2025-01-26,58,11.0,23826
618472,2025-10-07T23:32:17.373953,24/25,muscular problems,2024-01-11,2024-11-20,20,5.0,"23826, 9323"
618472,2025-10-07T23:32:17.373953,22/23,Calf injury,2023-01-17,2023-01-30,14,2.0,1041
618472,2025-10-07T23:32:17.373953,22/23,Muscle injury,2022-09-30,2022-06-10,7,1.0,1041
1052350,2025-10-07T23:32:47.751398,25/26,Torn muscle fiber,2025-08-28,2025-09-15,19,2.0,2036
435796,2025-10-07T23:33:18.490651,24/25,Knee injury,2025-11-05,2025-06-30,51,1.0,82
435796,2025-10-07T23:33:18.490651,23/24,Knee surgery,2023-08-24,2023-06-11,75,10.0,82
435796,2025-10-07T23:33:18.490651,22/23,muscular problems,2023-03-25,2023-04-24,31,5.0,"82, 3817"
435796,2025-10-07T23:33:18.490651,20/21,Ankle injury,2021-01-20,2021-03-16,56,9.0,12456
435796,2025-10-07T23:33:18.490651,20/21,Ankle problems,2021-11-01,2021-01-18,8,2.0,12456
435796,2025-10-07T23:33:18.490651,18/19,Knee problems,2018-09-20,2018-10-22,33,2.0,3817
435796,2025-10-07T23:33:18.490651,17/18,Back problems,2017-10-25,2018-01-07,250,4.0,3817
435796,2025-10-07T23:33:18.490651,16/17,unknown injury,2017-05-03,2017-03-23,19,3.0,21083
435796,2025-10-07T23:33:18.490651,16/17,unknown injury,2016-01-07,2016-12-09,74,6.0,"21083, 3817"
934527,2025-10-07T23:33:48.833243,25/26,Lumbar vertebra problems,2025-07-08,2025-08-25,19,2.0,416
934527,2025-10-07T23:33:48.833243,24/25,Broken ankle,2025-01-02,2025-09-07,159,16.0,416
934527,2025-10-07T23:33:48.833243,24/25,Muscle fatigue,2024-09-11,2024-11-21,13,1.0,416
934527,2025-10-07T23:33:48.833243,24/25,Adductor tear,2024-02-10,2024-10-23,22,2.0,416
278459,2025-10-07T23:34:19.298921,24/25,Foot injury,2025-02-05,2025-05-18,17,3.0,4795
278459,2025-10-07T23:34:19.298921,24/25,Knee injury,2025-02-16,2025-02-26,11,1.0,4795
278459,2025-10-07T23:34:19.298921,24/25,Ill,2024-08-30,2024-04-09,6,2.0,4795
278459,2025-10-07T23:34:19.298921,23/24,muscular problems,2023-09-15,2023-09-17,3,1.0,4795
278459,2025-10-07T23:34:19.298921,22/23,Ill,2023-05-18,2023-05-24,7,1.0,269
278459,2025-10-07T23:34:19.298921,22/23,Rib fracture,2022-03-08,2022-08-14,12,2.0,269
278459,2025-10-07T23:34:19.298921,21/22,Injury to the ankle,2022-01-14,2022-01-24,11,2.0,269
278459,2025-10-07T23:34:19.298921,21/22,unknown injury,2021-11-16,2021-12-12,27,4.0,269
278459,2025-10-07T23:34:19.298921,18/19,Torn muscle fiber,2019-05-13,2019-06-13,32,1.0,72
278459,2025-10-07T23:34:19.298921,18/19,Torn lateral ankle ligament,2019-04-26,2019-01-05,6,2.0,72
278459,2025-10-07T23:34:19.298921,18/19,Muscle injury,2018-10-16,2018-10-19,4,,
1200586,2025-10-07T23:37:20.166170,24/25,Knee problems,2024-09-14,2024-09-27,14,2.0,1408
484547,2025-10-07T23:37:50.450340,25/26,Hamstring muscle injury,2025-08-21,2025-10-09,21,2.0,31
484547,2025-10-07T23:37:50.450340,25/26,Hamstring injury,2025-08-21,2025-02-09,13,2.0,31
484547,2025-10-07T23:37:50.450340,23/24,unknown injury,2023-11-16,2023-11-23,8,2.0,3379
484547,2025-10-07T23:37:50.450340,21/22,Syndesmotic ligament tear,2022-03-14,2022-05-05,53,11.0,"15, 3379"
484547,2025-10-07T23:37:50.450340,19/20,Knock,2019-11-25,2019-11-28,4,1.0,371
378883,2025-10-07T23:38:20.881932,25/26,Bone bruise,2025-08-24,2025-09-25,33,4.0,23
378883,2025-10-07T23:38:20.881932,24/25,Knee injury,2024-05-19,2024-09-15,120,7.0,33
378883,2025-10-07T23:38:20.881932,22/23,muscular problems,2022-08-25,2022-08-28,4,1.0,4
378883,2025-10-07T23:38:20.881932,22/23,Torn ankle ligaments,2022-07-14,2022-04-08,22,3.0,4
378883,2025-10-07T23:38:20.881932,20/21,Torn ligaments,2021-04-03,2021-03-18,15,2.0,60
378883,2025-10-07T23:38:20.881932,20/21,Tendon tear,2020-06-18,2020-09-14,89,3.0,60
378883,2025-10-07T23:38:20.881932,19/20,Inner knee ligament tear,2019-11-11,2019-12-12,32,3.0,60
378883,2025-10-07T23:38:20.881932,17/18,Knee surgery,2018-01-02,2018-02-07,152,13.0,"4042, 245"
378883,2025-10-07T23:38:20.881932,16/17,Inflammation of the sole of the foot,2016-11-17,2016-05-12,19,3.0,2510
378883,2025-10-07T23:38:20.881932,16/17,muscular problems,2016-07-14,2016-11-08,29,,
378883,2025-10-07T23:38:20.881932,15/16,double ligament tear,2016-02-15,2016-05-23,99,10.0,"21083, 5709"
568617,2025-10-07T23:38:51.205862,24/25,Finger injury,2025-02-27,2025-08-04,41,9.0,"410, 3447"
489343,2025-10-07T23:39:21.589715,25/26,Back problems,2025-05-10,2025-08-10,4,1.0,10
489343,2025-10-07T23:39:21.589715,24/25,Foot injury,2024-03-08,2024-08-25,23,5.0,10
489343,2025-10-07T23:39:21.589715,23/24,Finger injury,2023-09-25,2023-10-22,28,6.0,10
489343,2025-10-07T23:39:21.589715,21/22,Corona virus,2022-09-04,2022-04-23,15,4.0,41
489343,2025-10-07T23:39:21.589715,21/22,Ill,2021-05-11,2021-08-11,4,1.0,41
363057,2025-10-07T23:39:51.862543,21/22,Corona virus,2021-12-27,2022-01-01,6,,
337156,2025-10-07T23:40:22.201999,23/24,unknown injury,2023-07-12,2023-12-21,15,2.0,49430
622722,2025-10-07T23:40:52.498255,25/26,Ill,2025-08-09,2025-09-15,8,1.0,80
622722,2025-10-07T23:40:52.498255,24/25,Fitness,2025-04-30,2025-06-30,62,3.0,269
622722,2025-10-07T23:40:52.498255,23/24,Cruciate ligament injury,2024-03-23,2025-04-30,404,41.0,269
417913,2025-10-07T23:41:22.972613,22/23,Meniscus injury,2022-11-14,2022-12-20,37,6.0,472
417913,2025-10-07T23:41:22.972613,21/22,Corona virus,2021-12-27,2022-06-01,11,1.0,472
417913,2025-10-07T23:41:22.972613,21/22,Virus,2021-11-12,2021-12-14,4,1.0,472
767229,2025-10-07T23:41:55.159888,23/24,Hip injury,2023-05-10,2023-11-22,49,7.0,8519
197929,2025-10-07T23:42:35.991037,24/25,Fever,2024-10-12,2024-11-12,2,,
197929,2025-10-07T23:42:35.991037,23/24,Ankle injury,2024-11-03,2024-01-05,52,9.0,398
197929,2025-10-07T23:42:35.991037,23/24,influenza,2024-09-01,2024-01-13,5,1.0,398
197929,2025-10-07T23:42:35.991037,23/24,Hip flexor problems,2023-09-10,2023-10-19,11,2.0,3376
197929,2025-10-07T23:42:35.991037,22/23,Fever,2023-03-20,2023-03-23,4,1.0,3376
197929,2025-10-07T23:42:35.991037,20/21,Corona virus,2021-05-03,2021-03-04,30,7.0,"3522, 3376"
197929,2025-10-07T23:42:35.991037,17/18,Broken tibia,2018-01-29,2018-05-31,123,22.0,"749, 3376"
94192,2025-10-07T23:43:32.085634,24/25,Ill,2025-02-14,2025-02-17,4,1.0,80
94192,2025-10-07T23:43:32.085634,22/23,Torn muscle fiber,2022-10-20,2022-06-11,18,3.0,254
94192,2025-10-07T23:43:32.085634,21/22,Muscle injury,2021-09-09,2021-09-23,15,2.0,254
94192,2025-10-07T23:43:32.085634,18/19,Syndesmosis ligament tear,2019-11-03,2019-05-27,78,13.0,1557
94192,2025-10-07T23:43:32.085634,18/19,muscular problems,2018-10-12,2018-12-17,8,1.0,1557
94192,2025-10-07T23:43:32.085634,18/19,Stomach flu,2018-11-22,2018-11-26,5,1.0,1557
94192,2025-10-07T23:43:32.085634,18/19,Fitness,2018-05-11,2018-11-19,15,1.0,1557
94192,2025-10-07T23:43:32.085634,18/19,Hamstring injury,2018-09-27,2018-05-11,40,6.0,1557
94192,2025-10-07T23:43:32.085634,14/15,Hairline fracture in the muscles,2015-12-02,2015-03-26,43,11.0,82
648046,2025-10-07T23:44:02.431872,24/25,Ankle problems,2024-12-25,2025-01-31,38,7.0,1237
648046,2025-10-07T23:44:02.431872,23/24,Cruciate ligament tear,2024-01-04,2024-08-25,147,13.0,"1237, 3509"
648046,2025-10-07T23:44:02.431872,23/24,Knee injury,2023-05-09,2023-09-23,19,4.0,"1237, 3509"
648046,2025-10-07T23:44:02.431872,22/23,Ankle injury,2023-04-15,2023-05-05,21,5.0,1237
106872,2025-10-07T23:44:58.739065,23/24,Ill,2024-01-19,2024-01-24,6,1.0,80
106872,2025-10-07T23:44:58.739065,22/23,cold,2023-06-05,2023-08-05,3,1.0,80
106872,2025-10-07T23:44:58.739065,22/23,Corona virus,2022-06-10,2022-10-13,8,1.0,80
106872,2025-10-07T23:44:58.739065,19/20,Cruciate ligament tear,2019-05-16,2020-02-01,232,28.0,"38, 3383"
106872,2025-10-07T23:44:58.739065,18/19,influenza,2019-02-25,2019-07-03,11,1.0,38
106872,2025-10-07T23:44:58.739065,16/17,Cruciate ligament tear,2016-09-29,2017-07-24,299,34.0,"80, 3383"
106872,2025-10-07T23:44:58.739065,12/13,Thigh problems,2013-04-29,2013-05-20,22,6.0,"79, 19532"
106872,2025-10-07T23:44:58.739065,11/12,fatigue fracture,2011-03-10,2012-06-02,127,24.0,"102, 3383"
75411,2025-10-07T23:45:39.267530,21/22,Corona virus,2021-12-31,2022-09-01,10,2.0,506
75411,2025-10-07T23:45:39.267530,17/18,Hand injury,2018-01-03,2018-08-03,8,2.0,506
147043,2025-10-07T23:46:09.890402,24/25,Calf problems,2024-10-21,2024-12-12,53,10.0,1039
147043,2025-10-07T23:46:09.890402,23/24,Muscle injury,2024-02-04,2024-03-06,63,6.0,1039
